numero_sequencial;descricao_cargo;nome_urna;descricao_cor_raca;descricao_estado_civil;descricao_genero;descricao_grau_instrucao;sigla_uf_nascimento;nome_partido;sigla_partido;patrimonio;total_votos_brasil
50000600880;DEPUTADO ESTADUAL;PROF. MAX;PRETA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;SE;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;4329
50000622654;DEPUTADO ESTADUAL;THEOPHILO GONDIM;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;0;2665
50000622656;DEPUTADO ESTADUAL;MARILIA SILVA;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;0;163
50000625366;DEPUTADO ESTADUAL;DELEON DE NILO PECANHA/BA;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO PATRIA LIVRE;PPL;0;417
50000606413;DEPUTADO FEDERAL;PASTOR ABILIO SANTANA;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;18500;50345
50000629671;DEPUTADO ESTADUAL;ANA RITA SANTOS;BRANCA;CASADO(A);FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;BA;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;0;37
50000608562;DEPUTADO ESTADUAL;SHEILA LEMOS;PARDA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;BA;DEMOCRATAS;DEM;531639,43;0
50000608125;DEPUTADO FEDERAL;ALVARO RIOS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;DEMOCRACIA CRISTA;DC;710000;893
50000610883;DEPUTADO FEDERAL;COSME ARAUJO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;283200;17044
50000608648;DEPUTADO FEDERAL;TONY NEIVA;BRANCA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;BA;DEMOCRATAS;DEM;0;953
50000610863;DEPUTADO FEDERAL;ODIOSVALDO VIGAS;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;1345549,46;8270
50000606407;DEPUTADO FEDERAL;VALTERIO LIMA;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;120000;375
50000607804;DEPUTADO FEDERAL;JOSE ROCHA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DA REPUBLICA;PR;6966401,79;84016
50000603939;DEPUTADO ESTADUAL;OLIVIA SANTANA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;411425;57755
50000629806;2o SUPLENTE SENADOR;VILSON COUTINHO QUINTA POINT;PARDA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;BA;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;0
50000608045;DEPUTADO ESTADUAL;ANGELO ALMEIDA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO SOCIALISTA BRASILEIRO;PSB;366199,96;45784
50000608128;DEPUTADO ESTADUAL;ADRIANA NEVES;BRANCA;CASADO(A);FEMININO;SUPERIOR COMPLETO;BA;DEMOCRACIA CRISTA;DC;575735;195
50000609219;DEPUTADO FEDERAL;LUCIANO ARAUJO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;998818;37732
50000605229;DEPUTADO ESTADUAL;VAL;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PROGRESSISTAS;PP;1284000;17203
50000607767;DEPUTADO ESTADUAL;VERA SANTANA;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO INCOMPLETO;BA;PATRIOTA;PATRI;0;24
50000622958;DEPUTADO FEDERAL;POLICIALFEDERAL ANDERSON MUNIZ;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;58302,32;12382
50000622657;DEPUTADO ESTADUAL;DANIEL DOS SANTOS;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;1145000;2148
50000603942;DEPUTADO ESTADUAL;ALADILCE;PARDA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;181393,49;17913
50000622965;DEPUTADO FEDERAL;FERNANDA BRITO;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;0;0
50000619095;DEPUTADO FEDERAL;KENNO FERREIRA;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;407
50000607808;DEPUTADO FEDERAL;JOSE NUNES;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;PE;PARTIDO SOCIAL DEMOCRATICO;PSD;4285968,31;99535
50000608087;DEPUTADO FEDERAL;PRISCILA SOUZA;PRETA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;58
50000606444;DEPUTADO FEDERAL;RITA DE CASSIA;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO INCOMPLETO;BA;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;17
50000608653;DEPUTADO FEDERAL;PALHINHA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;DEMOCRATAS;DEM;0;12299
50000608584;DEPUTADO ESTADUAL;PRO MARGARIDA BRITO;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;DEMOCRATAS;DEM;0;127
50000600855;VICE-GOVERNADOR;DONA MIRA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;60000;0
50000608598;DEPUTADO ESTADUAL;PRO JACI;PARDA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO REPUBLICANO BRASILEIRO;PRB;15000;431
50000629563;DEPUTADO ESTADUAL;BISPA MIRIAN LUCIA;PARDA;CASADO(A);FEMININO;SUPERIOR INCOMPLETO;BA;PARTIDO SOCIAL CRISTAO;PSC;0;1117
50000608072;DEPUTADO FEDERAL;ZE RAIMUNDO;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;846000;0
50000625042;DEPUTADO FEDERAL;PAMELA CIRQUEIRA;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;46
50000607777;DEPUTADO ESTADUAL;APOLO MIRANDA;PARDA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;REDE SUSTENTABILIDADE;REDE;105500;989
50000608026;DEPUTADO ESTADUAL;SAMUEL JUNIOR;PRETA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;788548,68;63951
50000628381;DEPUTADO FEDERAL;IRMAO AD GUARDA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO VERDE;PV;130005;1404
50000600307;DEPUTADO FEDERAL;CEZAR ALMEIDA;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO NOVO;NOVO;296860,69;10541
50000622085;2o SUPLENTE SENADOR;GILSON PRESIDIO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;0
50000605158;DEPUTADO ESTADUAL;JOSUE DE LIMA;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO SOCIAL CRISTAO;PSC;169000;766
50000605227;DEPUTADO FEDERAL;CLAUDIO CAJADO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PROGRESSISTAS;PP;11124956,55;104322
50000606408;DEPUTADO FEDERAL;MARCOS DO MONTE;PRETA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;PE;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;5000;825
50000608192;DEPUTADO FEDERAL;MISSIONARIA ANDREA SILVA;PARDA;CASADO(A);FEMININO;SUPERIOR INCOMPLETO;BA;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;0;0
50000620478;DEPUTADO ESTADUAL;LUCIA CARVALHO;PARDA;CASADO(A);FEMININO;SUPERIOR COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;350000;498
50000627527;DEPUTADO ESTADUAL;LUCIENE ALVES;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;DEMOCRACIA CRISTA;DC;70000;96
50000629746;DEPUTADO ESTADUAL;J. CARLOS FILHO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;0;5729
50000608574;DEPUTADO ESTADUAL;DR.EVERTON MENDES;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;208197,91;3335
50000625500;DEPUTADO FEDERAL;NELIA CARVALHO;PARDA;CASADO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO PATRIA LIVRE;PPL;0;9
50000625493;DEPUTADO FEDERAL;TOTO DA AMBULANCIA;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;60000;1782
50000609220;DEPUTADO FEDERAL;BENITO GAMA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO TRABALHISTA BRASILEIRO;PTB;1063155,77;29964
50000604255;DEPUTADO FEDERAL;JOAO ALCIDES;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PATRIOTA;PATRI;0;451
50000628941;DEPUTADO FEDERAL;LUCY MATTOS;PRETA;CASADO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO VERDE;PV;50000;326
50000603934;DEPUTADO ESTADUAL;JAIRO ARAUJO;PRETA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;9937,72;5152
50000607802;DEPUTADO FEDERAL;CARLITO FERREIRA;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DA REPUBLICA;PR;0;0
50000603946;DEPUTADO ESTADUAL;CACIQUE ARUA;INDIGENA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;310000;6587
50000605171;DEPUTADO ESTADUAL;ANTONIA BARRETO;PRETA;CASADO(A);FEMININO;ENSINO MEDIO INCOMPLETO;BA;PARTIDO TRABALHISTA BRASILEIRO;PTB;0;196
50000604288;DEPUTADO FEDERAL;PROFESSOR CLEISSON;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;REDE SUSTENTABILIDADE;REDE;126733;847
50000627530;DEPUTADO FEDERAL;ROMERIO DO BLOCO PICA-PAU;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;DEMOCRACIA CRISTA;DC;52000;704
50000622637;DEPUTADO ESTADUAL;MARCIO DO BAU;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;0;852
50000607776;DEPUTADO ESTADUAL;JANILSON MATOS;PARDA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;BA;REDE SUSTENTABILIDADE;REDE;135500;558
50000627648;DEPUTADO ESTADUAL;JURIVALDA MOTA;PRETA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;BA;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;0
50000608654;DEPUTADO FEDERAL;SAULO CALMON;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;DEMOCRATAS;DEM;0;1325
50000605155;DEPUTADO ESTADUAL;PASTOR HELDER;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO SOCIAL CRISTAO;PSC;947000;629
50000607753;DEPUTADO ESTADUAL;MESSIAS DIAS;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PATRIOTA;PATRI;838870,24;1670
50000600861;DEPUTADO ESTADUAL;AGNALDO JOSE;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;SE;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;292
50000629051;DEPUTADO ESTADUAL;IRMAO GONCALVES;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;BA;PATRIOTA;PATRI;0;341
50000607728;DEPUTADO ESTADUAL;LUCINEIDE DO JORRO;PARDA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;BA;PATRIOTA;PATRI;0;63
50000608558;DEPUTADO ESTADUAL;TANIA CLEYDIA;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO VERDE;PV;0;183
50000606409;DEPUTADO ESTADUAL;IURI SHAKE;PRETA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;BA;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;0
50000606425;DEPUTADO ESTADUAL;MARCELO ARAUJO;BRANCA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;PE;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;13000;2791
50000618939;DEPUTADO FEDERAL;FLORIANO DE ANDRADE;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO DA CAUSA OPERARIA;PCO;0;1026
50000608066;DEPUTADO FEDERAL;ELIEL AMANCIO;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;343
50000603949;DEPUTADO ESTADUAL;ZE BARREIRA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;1686500;15222
50000603967;DEPUTADO ESTADUAL;VALMIR ROCHA;BRANCA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;245900;5309
50000620492;DEPUTADO ESTADUAL;GORDINHO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;ES;SOLIDARIEDADE;SOLIDARIEDADE;500000;0
50000604270;DEPUTADO FEDERAL;SONJA VASCONCELOS;PARDA;DIVORCIADO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PATRIOTA;PATRI;0;174
50000605147;DEPUTADO ESTADUAL;GRACA SANTANA;PARDA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;BA;PARTIDO SOCIAL CRISTAO;PSC;2900;431
50000607800;DEPUTADO FEDERAL;PAULINHO CADEIRANTE;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;BA;PARTIDO SOCIALISTA BRASILEIRO;PSB;350000;3262
50000600311;DEPUTADO FEDERAL;LEO PRAZERES;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO NOVO;NOVO;1243378,82;3971
50000600890;DEPUTADO FEDERAL;ROSE LIMA;PARDA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;17
50000608061;DEPUTADO FEDERAL;ANTONIO NORONHA;PARDA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;307
50000628453;DEPUTADO FEDERAL;FABIO RODRIGUES;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;183867;0
50000600897;DEPUTADO ESTADUAL;GISLANE BRANDAO;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;82000;996
50000607787;DEPUTADO FEDERAL;WALDENOR PEREIRA;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DOS TRABALHADORES;PT;1016622,5;121278
50000618941;1o SUPLENTE SENADOR;NEIVA;BRANCA;CASADO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO DA CAUSA OPERARIA;PCO;0;0
50000628380;DEPUTADO FEDERAL;TATI BOMFIM;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO VERDE;PV;0;339
50000604245;DEPUTADO FEDERAL;TOINHO DA RITMO;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PATRIOTA;PATRI;0;643
50000608582;DEPUTADO ESTADUAL;SUELY DOURADO;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;400000;139
50000604254;DEPUTADO FEDERAL;JACSON DE MARIA DE BOSCO;PARDA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;BA;PATRIOTA;PATRI;0;753
50000629700;DEPUTADO FEDERAL;ROBSON MOREIRA;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;0
50000608559;DEPUTADO ESTADUAL;ALAN SANCHES;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;DEMOCRATAS;DEM;1931000;49050
50000622608;DEPUTADO ESTADUAL;BETO SIMOES;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;340107,22;3905
50000629734;DEPUTADO ESTADUAL;EDILSON ROCHA;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO VERDE;PV;0;487
50000608019;DEPUTADO ESTADUAL;ENDERSON GUINHO;PRETA;SOLTEIRO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;40900;13562
50000620491;DEPUTADO ESTADUAL;DR. MARIO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;656351,24;8387
50000627793;DEPUTADO ESTADUAL;ROBSON CHAPOLIM;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO REPUBLICANO PROGRESSISTA;PRP;10000;0
50000608076;DEPUTADO FEDERAL;LUCIO VIEIRA LIMA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;9258396,85;55743
50000608098;DEPUTADO ESTADUAL;HAMILTON POMBAL;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;1221
50000608566;DEPUTADO ESTADUAL;DIOMARIO NASCIMENTO;PRETA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;DEMOCRATAS;DEM;0;578
50000607783;DEPUTADO ESTADUAL;WELTON MACARIO;PARDA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;REDE SUSTENTABILIDADE;REDE;1733;310
50000608004;DEPUTADO ESTADUAL;EDUARDO ALENCAR;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO SOCIAL DEMOCRATICO;PSD;747067,28;59891
50000622988;DEPUTADO FEDERAL;CELENE MIRANDA;PARDA;SEPARADO(A) JUDICIALMENTE;FEMININO;SUPERIOR INCOMPLETO;BA;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;295
50000603948;DEPUTADO ESTADUAL;IVETE LEAO;PRETA;CASADO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;185000;308
50000629445;DEPUTADO FEDERAL;VITORIO MARIANI;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;771
50000607731;DEPUTADO ESTADUAL;GELVANIA DIAS;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PATRIOTA;PATRI;0;148
50000607790;DEPUTADO FEDERAL;ELISANGELA;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO DOS TRABALHADORES;PT;0;64239
50000608059;DEPUTADO FEDERAL;ANDRE ELOY;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;5000;12212
50000629561;DEPUTADO ESTADUAL;DEISE CONCEICAO;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO PATRIA LIVRE;PPL;0;313
50000620494;DEPUTADO ESTADUAL;VON LESSA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;706952,07;3797
50000608197;DEPUTADO FEDERAL;VICTOR THIAGO;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;8,36;141
50000608021;DEPUTADO ESTADUAL;DR. EVERALDO JUNIOR;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;1903250;2546
50000606023;DEPUTADO FEDERAL;ADOLFO VIANA;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;804468,74;102603
50000608585;DEPUTADO ESTADUAL;PEDRO TAVARES;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;DEMOCRATAS;DEM;571840,34;64272
50000607976;DEPUTADO ESTADUAL;BELDES RAMOS;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DOS TRABALHADORES;PT;20000;8426
50000600917;DEPUTADO ESTADUAL;CARVALHO;AMARELA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;15000;405
50000628919;DEPUTADO ESTADUAL;JULIANA REIS;PARDA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;MG;PARTIDO SOCIAL LIBERAL;PSL;340000;0
50000608179;DEPUTADO FEDERAL;JULIO CESAR;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;BA;AVANTE;AVANTE;246933,83;327
50000608649;DEPUTADO FEDERAL;ERICA ALVES;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;DEMOCRATAS;DEM;0;1020
50000603958;DEPUTADO ESTADUAL;ENFERMEIRA FATIMA;PRETA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO COMUNISTA DO BRASIL;PC DO B;455363,66;229
50000607724;DEPUTADO ESTADUAL;ANTONIO CARLOS DA SILVA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PATRIOTA;PATRI;195000;601
50000600878;DEPUTADO ESTADUAL;ALINE ALSAN;PARDA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;1150
50000628929;DEPUTADO ESTADUAL;DAVI CARDOSO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO VERDE;PV;0;268
50000607764;DEPUTADO ESTADUAL;THAMY PALACIO;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR INCOMPLETO;BA;PATRIOTA;PATRI;65000;71
50000620486;DEPUTADO ESTADUAL;JOSEPH BANDEIRA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;SOLIDARIEDADE;SOLIDARIEDADE;0;29811
50000610878;DEPUTADO FEDERAL;CORONEL CASTRO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;67276;12289
50000608109;DEPUTADO ESTADUAL;SCHIRLEY PINHEIRO;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;293
50000604279;DEPUTADO FEDERAL;VILMA CARNEIRO;PARDA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;REDE SUSTENTABILIDADE;REDE;25400;176
50000608638;DEPUTADO FEDERAL;DR. MARCIO ROGERIO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;SP;DEMOCRATAS;DEM;176652,38;2226
50000619201;DEPUTADO ESTADUAL;BRENDAH BARBIERIE;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;210
50000608184;DEPUTADO FEDERAL;QUITERIA;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;BA;AVANTE;AVANTE;1299487,47;0
50000608191;DEPUTADO FEDERAL;ADAILTON DIAS;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;32,13;651
50000600308;DEPUTADO FEDERAL;EDI AGUIAR;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO NOVO;NOVO;44700;1032
50000606421;DEPUTADO ESTADUAL;JANE SACRAMENTO;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;391
50000622614;DEPUTADO ESTADUAL;ANA NERY;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;0;99
50000608119;DEPUTADO FEDERAL;RUI MACEDO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;839200;8367
50000610865;DEPUTADO FEDERAL;ALEX SANTANA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;BA;PARTIDO DEMOCRATICO TRABALHISTA;PDT;647367,78;62922
50000622617;DEPUTADO ESTADUAL;CLEIDE PEREIRA;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;BA;PARTIDO TRABALHISTA CRISTAO;PTC;70000;39
